Date,0050,006208,00692,00881,TAIEX,SP500,NASDAQ,SOXX,USD_TWD,VIX,NIKKEI225,HANGSENG,KOSPI,US10Y
2021-01-27,0.0015054180626612457,-0.0006531141764819504,0.0006055795679069664,0.005711101878313807,0.002720543781964402,-0.025677883699462,-0.026086775791876904,-0.05190203815824934,-7.166220309284821e-05,0.6164204319953999,0.0031188499117793533,-0.003189059247457826,-0.005652308106145587,-0.024999908300543106
2021-01-28,-0.020293090487193965,-0.020915140195456816,-0.021180109720359996,-0.02555374929621501,-0.01818751191436152,0.009760625975629766,0.005015639747580014,0.02193344036100142,0.0005373342428047767,-0.1881214773509905,-0.015288555638040657,-0.025488830749446634,-0.01713658304773269,0.042406292275062096
2021-01-29,-0.01649418118588608,-0.018024068338381105,-0.012055674783001624,-0.019230731513868005,-0.01800547971377675,-0.019311475173124593,-0.019979495142946724,-0.017446358867705736,-1.433942665640675e-05,0.0953327095463401,-0.0189389418732141,-0.00935381421007564,-0.03025043137568728,0.03405866788530054
2021-02-01,0.019890845770782706,0.022433658948214807,0.016583234638053,0.017825159948822833,0.01795314544039206,0.016051767614439383,0.025453836623223758,0.03949726349984051,0.0024487312054366495,-0.08612875093162653,0.015459426577431712,0.0215370761936462,0.026987366285836423,-0.014638638270062843
2021-02-02,0.02829838468964363,0.028590520261845054,0.028008770958408702,0.024518450588899343,0.02270979367971937,0.013898223484416938,0.015622214267598356,0.016220762355045437,-0.0018106222993248267,-0.15476191602506528,0.009651441761159285,0.012315840364969022,0.013178352219932465,0.025998139803826037
2021-02-03,-0.000743784217457244,0.0006464722971595283,-0.0008983064799582552,0.003988575447183562,0.0007151314844924261,0.0010087690809532646,-0.0001645684665440017,-0.020315070034951033,-0.003302304960001723,-0.1036776085250426,0.01002497618864151,0.002009036993765978,0.010614106911613685,0.023529432071850875
2021-02-04,-0.005954637328794754,-0.007105923605224218,-0.006292927251964953,-0.009080656494821704,-0.004127782877246022,0.010853322230420792,0.012284611399153267,0.008195900480996832,0.00021539661287794942,-0.049759903851645415,-0.010631343488733402,-0.0066181419780318995,-0.013461402997339333,0.007073400455925416
2021-02-05,0.009359793667261362,0.009759151229829843,0.008745307976188332,0.008591302033388981,0.006123730963717433,0.003897495164625342,0.005701919834175451,-0.006831351000245234,0.0013960800645584914,-0.0413412769685686,0.01542731697810451,0.006017129081010486,0.010713942595661052,0.027216766749087462
2021-02-08,0.0,0.0,0.0,0.0,0.0,0.007399348360373592,0.009478709727799739,0.030004076986606343,0.0025337757010726047,0.017728745424351322,0.021171914791673796,0.0010512940819977779,-0.009417936019902817,-0.008547000709448138
2021-02-09,0.0,0.0,0.0,0.0,0.0,-0.0011135249921484514,0.0014341624018918697,-0.002944021841252198,-0.0033138729719300875,0.01836155338281853,0.003995770029092904,0.005345210750455243,-0.002125382817293575,-0.0025862250578961854
2021-02-10,0.0,0.0,0.0,0.0,0.0,-0.00034518493235935477,-0.00251075632577924,0.0019684382304863135,-0.000968351826880709,0.016643579487721327,0.001931815082720334,0.019084259547679228,0.005157814823937068,-0.02074324162116814
2021-02-11,0.0,0.0,0.0,0.0,0.0,0.0016624551635393559,0.003810280369455299,0.03462137273847077,0.003855796973129433,-0.033651649787194926,0.0,0.004489192822415111,0.0,0.02206529196858731
2021-02-12,0.0,0.0,0.0,0.0,0.0,0.0047110331133788375,0.004969438229909917,0.012366467183009489,-0.0006508968010011662,-0.06023532643037688,-0.0014497675113073205,0.0,0.0,0.03626947805684333
2021-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025730650545330302,0.0,0.019108358217092336,0.0,0.014971366875023984,0.0
2021-02-16,0.0,0.0,0.0,0.0,0.0,-0.0005692724183511411,-0.0034032017018987837,0.0050321167548141865,-0.000749595177754192,0.07461190898097625,0.012750887241094855,0.01899310680886135,0.005163647918652758,0.08249997764825912
2021-02-17,0.042655801369868795,0.041237219052265184,0.04364738326115458,0.029528581601407478,0.03543067094855168,-0.0003204020092266724,-0.005838032790532077,-0.01713811070689042,0.001643260526494661,0.0018639756399749796,-0.005762176297068211,0.011002147718025768,-0.009332180362364606,0.0015396260297286801
2021-02-18,-0.0014229441028057455,-0.001237738343585093,0.00028634477800326685,0.002206229598761933,0.0038026294860902254,-0.004415835627354592,-0.007169807943156803,-0.010281948926506912,-0.0043260216490864645,0.04604650098224017,-0.0018519496407418679,-0.015752641970347203,-0.015020460809560321,-0.010760997835815411
2021-02-19,-0.01068750738225932,-0.009293675466611306,-0.007159208570471032,-0.007154387720203936,-0.005061331144658121,-0.0018548966445751658,0.0006562836554027118,0.02409996432624384,-0.002073860051611476,-0.019564274723678277,-0.007215546818468588,0.001616620420666015,0.006790578060088537,0.0450661153090115
2021-02-22,-0.00036026550637247023,-0.0006253395317112886,-0.0028843889145925283,0.0022170865810742235,0.0042089636206206205,-0.0077328394581538396,-0.024607095138204582,-0.036235809217900594,0.0016869897980316129,0.0634921348897759,0.004600897575829599,-0.010602161796016363,-0.008968315346318256,0.018587342473125545
2021-02-23,-0.0021614854848891474,-0.0037546037043570957,0.0008679039645853592,-0.004424736260030482,0.0020255886632734033,0.0012563181187927874,-0.0050136229714826674,-0.0075147942733745365,-0.003525900056213449,-0.014498939937146127,0.0,0.010317028362922365,-0.0031365896937657345,-0.005839427871984548
2021-02-24,-0.014801235779209776,-0.01633163277573091,-0.01531799228708286,-0.01166673173405175,-0.014040290432818736,0.01135161376597904,0.009860197347546285,0.032436796983419836,0.0014671331918394426,-0.07659023846891821,-0.016060804071946877,-0.02985052453750059,-0.024465115117674352,0.019823839827526335
2021-02-25,0.008061447447985648,0.010217166120357613,0.009098889687811251,0.008993881917349844,0.014781740420564793,-0.02447880752512621,-0.03519202121238085,-0.0569588609200572,-0.007188495229882186,0.3537956505658677,0.01673548618968912,0.011976809013351186,0.03496182332447906,0.09287252922880351
2021-02-26,-0.030170782620653758,-0.020859943034019057,-0.01716106290748942,-0.02284114590696462,-0.030292635521793954,-0.004750214169902844,0.005558162482053319,0.02279027422105462,0.004159123786789953,-0.03253716325953937,-0.039851797411834644,-0.03637536754021231,-0.027983440884097988,-0.03820814774287262
2021-03-01,0.0,0.0,0.0,0.0,0.0,0.023790763506800205,0.030053817590480314,0.03187730922224241,0.0032414966528486744,-0.1645796155959014,0.02407961055107899,0.016299376702906265,0.0,-0.009589080690643126
2021-03-02,0.000374720475130097,-0.00903802469626147,-0.001183846079775397,-0.01083247921683983,-0.00043374756858660657,-0.008080851690870694,-0.016928612525136666,-0.029985694865256263,-0.0012923819309750284,0.03211991382215107,-0.008607550630404415,-0.012111368675643441,0.010262422714190311,-0.0214384637269458
2021-03-03,0.014612444609138686,0.01628667425148511,0.003259561105061204,0.01325636617418735,0.016608301303062678,-0.01306622187199813,-0.027026402691170515,-0.03060142600405602,-0.0028398027365883483,0.10663898979853403,0.005132236650595923,0.026964680326614365,0.012852017839388497,0.03886930617664208
2021-03-04,-0.019571825420937605,-0.020512592413662767,-0.01712966805060956,-0.021615438761145023,-0.018833295624334556,-0.013417213930100202,-0.02110213486468815,-0.048130103194822915,-0.0007209970414093769,0.0712410803560184,-0.021279072863758963,-0.02154022135759237,-0.012812237511350855,0.054421715747644095
2021-03-05,-0.006026208830529289,-0.009162578548152833,-0.007211418325498542,-0.0063951801499269045,-0.003217551100295868,0.01949596819778221,0.0154580997392475,0.029995597477409097,0.0033549933005410093,-0.1368568389631607,-0.002274068917169414,-0.004737182311776,-0.00566125747876145,0.002580688925118313
2021-03-08,-0.0007578763315294612,-0.0006602168822270604,0.0006053228343196881,-0.0052663340840087836,-0.002215049302292993,-0.005359231030161227,-0.02407017139681733,-0.053957647928482566,0.004116781609573739,0.03284669387487393,-0.00419446261644929,-0.019157792514110983,-0.009962760055797437,0.02702698556148464
2021-03-09,-0.0037922557184996153,-0.0019829988404204135,-0.0012099132805033497,-0.004117696528980863,0.002084656266904128,0.01415464230382213,0.03685099962979543,0.06212499341004585,0.01272943077039801,-0.05653705007969756,0.00990456726796718,0.008142734110705652,-0.006671981174809383,-0.0313282917861063
2021-03-10,0.004187260454800779,0.003311449148206691,0.0033311819572234835,0.0005907313777677725,0.003695183633119603,0.006030313342701321,-0.00038169672335397475,-0.018869411888972176,-0.001096069592764981,-0.06117358213477153,0.00029699296307006406,0.004667152777504402,-0.006048142981880167,-0.016817608553706065
2021-03-11,0.02122818388438641,0.020461975842489766,0.017205020462425447,0.022432155468747883,0.016836048620466393,0.010395487004435822,0.025238666489519668,0.04209719348581098,-0.0017698266663561668,-0.028812040510530323,0.006029642451707007,0.016538597966981206,0.01878890368969155,0.004605243138328996
2021-03-12,0.004083253635475126,0.0038807768201167825,0.0032640373787640176,0.004041385591712299,0.00467380566565323,0.0010153984958789497,-0.005881895051674801,-0.010553092509327122,-0.007127161762129908,-0.05568230588091916,0.017328347271662325,-0.021979761033116274,0.013501656457348243,0.0707269440482945
2021-03-15,-0.0025880090085745877,-0.001288666614638001,-0.00029558926602213376,-0.0011499011583546714,-0.00035986125576314976,0.006491921301497117,0.010499329999251517,0.02108324680839413,0.005167708541374605,-0.0318994601438356,0.0016535737929321837,0.0032720938199575222,-0.00284178901381138,-0.01712538061302593
2021-03-16,0.003336092559887982,0.005161204914866158,0.0014791006379499816,0.005181132311196768,0.003928166750143625,-0.0015696837343783798,0.0008811743787140447,0.012923333055546937,0.0011014164447242791,-0.011982015121855594,0.005177521829885734,0.006725785644201565,0.007045963408444322,0.008711921737580397
2021-03-17,-0.008496738902292744,-0.008985815536800446,-0.006499147227766788,-0.001145291048803343,-0.00596695200792885,0.00287938213053085,0.003980967442432259,0.012590124667156699,0.00212229228687022,-0.028297187841544558,-0.00022591976630192967,0.0002215018701499094,-0.006413052545512499,0.012338050765652975
2021-03-18,0.00521605833612071,0.003238302598305598,0.002973371516221235,0.007454008271081447,0.004441312857573099,-0.014760539319459198,-0.030242086440928184,-0.04137523420120037,-0.0006693435002753656,0.12220491094179375,0.010109533493987355,0.012798788924856641,0.006073834213494722,0.0542352132175421
2021-03-19,-0.0155669767495199,-0.01420244904517387,-0.01245174230157231,-0.013659593574299689,-0.013359635867152608,-0.0006027039747036333,0.0075532959004116496,0.012353443771822237,0.00663059429778623,-0.029193659082201173,-0.014055092581101492,-0.014105461117160156,-0.008636625576696755,0.001156054467481793
2021-03-22,0.004518087141676563,0.0052388285443703,0.0033023990450402607,0.004039209313338343,0.007403715840725189,0.007025118077311765,0.012281260257784199,0.021158534566110943,-0.0006547704063115667,-0.09880675545533557,-0.020740444998633145,-0.0036425038776595198,-0.0013390452866545166,-0.027713613308602225
2021-03-23,0.0014992772447877112,-0.0006512984522780707,-0.0005984400512732968,0.0005748522192661198,-0.0007183720407116789,-0.007630854183940605,-0.011200851824211822,-0.02628888599356871,-0.0027302551212525783,0.07521187179100952,-0.006109191402786318,-0.013430999478406425,-0.010120367620871873,-0.027315916507060223
2021-03-24,-0.01571871258075974,-0.014341664144848387,-0.011676822792695885,-0.008041374241049115,-0.008992051842549365,-0.00546733601831495,-0.02009499330572939,-0.013719971986128177,0.003334690081613134,0.04433505220216083,-0.020361498866590222,-0.02032608671068248,-0.00279221916218797,-0.014652044242802642
2021-03-25,0.003422282098474838,0.0033069533062770606,0.003938285118475049,0.004632265543833114,0.0017477121581668253,0.005240265846959469,0.0012181895920093666,0.0010619234166657776,0.0027356146036974227,-0.06556609655538248,0.011418954255286717,-0.0006637709240351342,0.003998191158676834,0.0
2021-03-26,0.018188632268038685,0.017798089307516474,0.015389339265531321,0.01210381410624728,0.015301251405924532,0.016631202604519668,0.012409828654125432,0.04936346245258716,0.000793525942686335,-0.04795552151447913,0.015552391656688647,0.0156568612351764,0.010863146926016087,0.02850062259896502
2021-03-29,0.008187389162226388,0.0064767183962688435,0.006240923810625132,0.007972530331003425,0.010431256794169563,-0.0008680126852336212,-0.0060188523018330775,-0.01533253949748381,0.0028839118577712597,0.09968181865989645,0.007122817798609793,6.603138682725884e-05,-0.001634315798752728,0.03674698237117191
2021-03-30,0.0033223516255946883,0.003217463990091707,0.0020669996598081664,0.009604646579870035,0.00479059406709359,-0.0031578329337678124,-0.0010919696746045648,-0.002385714405592876,-0.002029020416646765,-0.054484048854243516,0.0016396282215458413,0.008440845504338323,0.011185610367637544,0.002905284926833396
2021-03-31,-0.008462094946240728,-0.00769717070090703,-0.0044208733132683475,-0.00951327493628984,-0.007476307820015071,0.0036224990395776757,0.015444572694241598,0.02442707155258028,-0.0030286910965079405,-0.01070887227359063,-0.008626406827758948,-0.006968782805528817,-0.002794813721498368,0.01158754385827998
2021-04-01,0.00742108795222407,0.0071104044078520445,0.006512902209859339,0.0005648807829261582,0.008529445641900946,0.011825201774944727,0.017607195685596322,0.036769736026629696,-0.002345197043831182,-0.10670101729522818,0.007199348628130986,0.01974711823322073,0.008486251847749982,-0.03837344186430758
2021-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003076761333436595,0.0,0.015826769555145503,0.0,0.008227034814988876,0.0
2021-04-05,0.0,0.0,0.0,0.0,0.0,0.014438226417743616,0.016726828364677537,0.020178314539209374,0.0024172825752466487,0.033467970355421706,0.00788001607824751,0.0,0.0025796804070015167,0.024419302021452927
2021-04-06,0.0,0.0,0.0,0.0,0.0,-0.0009735307519511682,-0.0005260598791950732,-0.011171902283979462,-0.005026206697744784,0.011725348610297948,-0.013048485443306168,0.0,0.0020026723158714788,-0.037209307805727065
2021-04-07,0.015101334829146218,0.015404671883674892,0.015882317789830402,0.01581031694064161,0.014729102910662428,0.001475232784985625,-0.0006964355744338846,-0.0006542015267642087,0.001574680830820796,-0.05298018473281174,0.0011502383313026776,-0.00912062691697546,0.003303348083931734,-0.0018116068526624618
2021-04-08,0.0032655653832591724,0.0037924658231183184,0.004053244540021428,0.008893969793742906,0.0066058700053801545,0.0042206328286402695,0.010261623933502051,0.01139613280924201,-0.0028629884562738628,-0.012237708994171426,-0.0007335356523553438,0.011622383492474686,0.0018646264976949212,-0.012704190981791985
2021-04-09,-0.002170021030085678,-0.003148576212229859,-0.0008650112022201562,-0.007713591061740299,-0.004273777952553681,0.007719934348738189,0.005125408395453057,-0.003123692897266883,0.0007160361348310662,-0.015339245851263672,0.0019886269132374235,-0.010661499641936967,-0.003620485393435069,0.02083335768163641
2021-04-12,-0.005799116213491162,-0.004421841150471395,-0.0008661099530014038,-0.00943932512200274,0.0003322401970311528,-0.00019607884876882142,-0.0036107728121699267,-0.010743088719660787,0.0045574892409234735,0.01318150427290643,-0.007703897194238807,-0.008555113025329186,0.0011846575274123694,0.005402127062934303
2021-04-13,0.0,0.0,-0.0008664405554688059,-0.004484111712282801,-0.002063445026427857,0.0032944868090414303,0.010548708258122819,-0.0015835930395706743,-0.0037333170572916297,-0.015375531119335095,0.007206772358589131,0.0015453650409227304,0.010680602150042073,-0.031044733162630345
2021-04-14,0.005468467357013118,0.005076168027682737,0.0054929865537587386,0.0011260963350552267,0.002440461583073983,-0.004087726727828533,-0.009878449674107004,-0.010990343424051918,0.0007078933127258047,0.020420430052712657,-0.004390321847084988,0.014162071011238009,0.0041967398612940965,0.009242135216825487
2021-04-15,0.008339494388314161,0.01010095102953712,0.00920076918224022,0.00674905372644119,0.012496153902719076,0.01109419052516647,0.013055420174782562,0.016748639719364133,-0.00281554051087729,-0.024720428602236777,0.0007325622330078829,-0.003726171630153652,0.003755112762320101,-0.06593408992659677
2021-04-16,0.0014380411539323124,0.0,0.002563981949136096,0.003352167906218728,0.004806545273710494,0.0036088195555097347,0.0009673274813244426,-0.004687123189212605,-0.0031199556190403266,-0.019311991594313294,0.0013723345705296541,0.006132374192855172,0.0013430168321924008,0.028104564469242144
2021-04-19,0.001795585646803044,0.0,0.004262650189021722,-0.0038977465178506865,0.0060883445105130996,-0.005306560094486046,-0.009789850945085554,-0.026285829417281525,0.0003433798790331011,0.06400005634014416,6.737779631826868e-05,0.004709727805684905,6.877049948594838e-05,0.01780038013592744
2021-04-20,-0.0017923672978094052,0.0018748457700943355,0.0011319230638089373,0.003912998393714062,0.0035097528521692567,-0.006802319771775922,-0.009234791831184364,-0.014253589678165146,-0.004530113461426399,0.08039325136184017,-0.019706282865434632,0.0010162827350237436,0.0068336842982559265,-0.024359722865570976
2021-04-21,-0.008976350168868774,-0.010605007939799682,-0.008761919929432649,-0.007238340153640221,-0.007028439469071612,0.009306055472153574,0.01189228129776998,0.02623013520491102,-0.003590917502681479,-0.06316918018726325,-0.02033753719530218,-0.017635066586921377,-0.015226515914547267,0.0012803932166405296
2021-04-22,-0.0007247779933478027,-0.003152656549542554,-0.0031367356669701474,-0.0039260144324331225,-0.006111963921575758,-0.009210657476561801,-0.00944856589330434,-0.021767159119035928,-0.001641316224407774,0.06914280482700885,0.023839133242507193,0.004661459547059543,0.0018476468424313275,-0.006393855752034883
2021-04-23,0.009064415622527466,0.009487771130502143,0.009153257772352763,0.01576595509698442,0.011890926858045159,0.010928696540176919,0.014357615081555863,0.018233724799048945,0.0037991549586497975,-0.07375730776554967,-0.00573996461403492,0.0112469599736027,0.001120389036691316,0.008365515621978403
2021-04-26,0.01473253830552812,0.015037452361159387,0.013605490796683828,0.016629492594624873,0.015723427358090847,0.001782270924804541,0.008701745037853259,0.0183222078387002,-0.001933337905959176,0.017888024657076285,0.003638777181884878,-0.00433030724756045,0.011458356997211983,0.0019144996302382644
2021-04-27,0.00035402059893163695,-0.001234466538803769,0.0,0.0016359457964407742,0.001343668320104463,-0.00021489588801437698,-0.0034345640809080313,-0.0075008021482551035,-0.007990832859932295,-0.004535143224154603,-0.004612331962906557,-0.00038997968746168343,-0.0006558159217354698,0.033120971229180673
2021-04-28,-0.006017589350009955,-0.004326405244530873,-0.0016778413144642457,-0.0010889225163366323,-0.001612369536094671,-0.0008455399168898481,-0.002781323065609853,-0.015183250633991952,0.0032076763647559403,-0.015945261264952326,0.002141291126128486,0.004484930154187383,-0.010558481317139434,-0.0012330297636642396
2021-04-29,0.0014243390246166943,0.002482942922039433,0.0008404324692306009,0.01362391183457401,-4.947426643286956e-05,0.006762806734045723,0.0022432185139893424,0.006491620421808841,-0.004093553697287922,0.019097217048208215,0.0,0.007977613798383576,-0.00232593813925408,0.012345667202249944
2021-04-30,0.0,0.0,0.0,0.0,0.0,-0.007194706699326425,-0.008511961175354799,-0.027871914993746083,-0.0006118920845618048,0.05678591512439679,-0.008306604498779957,-0.01973769849757412,-0.008257524368719293,-0.005487770616901533
2021-05-03,-0.016714102112220353,-0.017337444078434072,-0.014553770569827318,-0.0322579384391527,-0.01960022814880369,0.002748090747253684,-0.00483858197885767,-0.010402376652933198,0.0028992165555055127,-0.016120426360561657,0.0,-0.012788279215964482,-0.0065632383730421795,-0.014714928277085981
2021-05-04,-0.008679956961980761,-0.006931188011241929,-0.0110763611038599,-0.013333354274560727,-0.016755571629025412,-0.006678337608227225,-0.018828201194453165,-0.016856668644049888,0.002783092616461813,0.06389951449590203,0.0,0.00703874768752244,0.006449912487388687,-0.009334154173738285
2021-05-05,-0.009485568048583137,-0.009517759601323617,-0.0028719635266342136,-0.015765879296207985,-0.005334889640771001,0.0007034637617677753,-0.0037466591942640903,0.006259418832961883,-0.0011029890401905718,-0.016940448226939298,0.0,-0.004873042370641789,0.0,-0.005025135787766755
2021-05-06,0.008839744162117524,0.00960921782655344,0.008352515234082425,0.009725452359069076,0.008960160559546404,0.008165456466051824,0.0037121457122524237,0.008204521957695166,-0.0002939674112609758,-0.03968669681572368,0.018003849901169877,0.00772329578420794,0.0041494371385832896,-0.014520203303015511
2021-05-07,0.017889775180802703,0.016497435188805865,0.016852322664427044,0.022096573152171173,0.017102181882039824,0.007373341616968343,0.008758291888812941,0.013731525162002933,0.0022592693141363362,-0.09244148515566208,0.0009018048815989665,-0.0009362054455006596,0.011634499206303328,0.010249860687028933
2021-05-10,-0.006814886351512617,-0.008115061692405057,-0.00337049229005848,-0.018847250793983417,-0.0028574269597917423,-0.010435647322188157,-0.02547802225972562,-0.04447252005977875,-0.006984398409560111,0.1779508219483823,0.005467692408405833,-0.0005239389587561316,0.016295539363171185,0.015852869886123777
2021-05-11,-0.03755866309131395,-0.02957834396515835,-0.029030619130678392,-0.02711868892896796,-0.037856422794740885,-0.00867391280271812,-0.0009275327257869392,0.0013380420689597106,-0.0007746834120708757,0.11088506216152072,-0.030819822687034426,-0.020347479519469247,-0.012270371030179028,0.013732805994694397
2021-05-12,-0.028893148754780773,-0.016861082327402244,-0.03628433704957057,-0.043553875809697384,-0.04105140024283427,-0.021449400664502738,-0.026718837795905892,-0.04073839931134693,0.006696384970054758,0.26327838643896095,-0.016116840453977543,0.007754336571296427,-0.014884269340265877,0.043719274153406706
2021-05-13,-0.014683078682086403,-0.03562006463410461,-0.013554235344360732,-0.01517920197740108,-0.014606030805524917,0.012173141406923493,0.007160285482193274,0.012745834203626849,0.0038328026526472936,-0.1616528077982975,-0.024851221505010734,-0.018149142137159013,-0.01250919004160489,-0.015929244119588737
2021-05-14,0.011372512359867804,0.013679901926999971,0.01129752318433419,0.009864270624127425,0.01001845797336709,0.014917956876899785,0.023237368480184983,0.030953935684294498,-0.0031044780426563445,-0.18677042159827906,0.02318787201457062,0.011144127459781883,0.009996431856553523,-0.01978416829150076
2021-05-17,-0.018999648066303942,-0.020917669422148455,-0.00754836980643292,-0.01648332953081777,-0.029898117719939776,-0.0025300521932207776,-0.0037923111043243196,-0.008723332442391651,0.000819688136178387,0.048378515324243754,-0.009244989081140464,0.005941276014772345,-0.005961985596313557,0.0030581010769374917
2021-05-18,0.04585000533295536,0.046864052708229575,0.029814523063151244,0.04903773557313662,0.0515889353414174,-0.008517292959364653,-0.005636435871819501,-0.008052005240993032,0.0033726628756043375,0.08215014683780053,0.02091692074995133,0.014177464331717404,0.012292162454472733,0.0012194965050233986
2021-05-19,-0.006802709789361927,-0.0072414724714736645,-0.005022231097407404,-0.010059065685353197,-0.0008249924819233589,-0.002943411456817757,-0.0002931088157486217,0.019501826208168094,-0.003161713514924669,0.0393627060253805,-0.012757160845532467,0.0,0.0,0.02496955516638688
2021-05-20,-0.006849504294937692,-0.0026526496303826974,-0.00653202418819232,-0.010759232864419488,-0.0055973288851880465,0.010554741756143349,0.017744707478573485,0.026302168104353818,-0.0026675804134449477,-0.06807936014903804,0.0019184110492007633,-0.0050193199727514015,-0.0033942167206684193,-0.029114691450866315
2021-05-21,0.014176467430476292,0.011303310017675594,0.013150161510309566,0.01812689853895466,0.016188342180252002,-0.0007838806801412357,-0.004783631990481263,-0.0055242163698566715,0.002136927485614226,-0.02515725475782904,0.007814724337814605,0.00028647830632211324,-0.0018531272903045126,-0.0012239744918375317
2021-05-24,-0.0015112380523033542,0.0,-0.0002950190485753179,0.004154432825124621,0.0022224473290466396,0.009911292190138532,0.014117721428874797,0.02526342220809319,-5.370506244251061e-05,-0.08684863687990696,0.0016519379043500315,-0.0016227062476866783,-0.0038397530578490047,-0.01470583938534753
